store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
RIVERHEAD OUTLETS,141,1770 W. Main Street,Suite #1603,Riverhead,NY,11901,US,(631) 369-7699,40.919586,-72.716262,SUN:11:00 AM - 4:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
DESTINY USA,526,9795 Destiny USA Drive,Space G203,Syracuse,NY,13204,US,(315) 476-4776,43.071162,-76.172549,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:30 PM;TUE:10:00 AM - 9:30 PM;WED:10:00 AM - 9:30 PM;THU:10:00 AM - 9:30 PM;FRI:10:00 AM - 9:30 PM;SAT:10:00 AM - 9:30 PM;,,
EASTVIEW MALL,746,815 Eastview Mall Dr,,Victor,NY,14564,US,(585) 223-1830,43.029332,-77.441924,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:30 PM;TUE:10:00 AM - 9:30 PM;WED:10:00 AM - 9:30 PM;THU:10:00 AM - 9:30 PM;FRI:10:00 AM - 9:30 PM;SAT:10:00 AM - 9:30 PM;,,
HANES MALL,739,3320 Silas Creek Pkwy,Space #CU-770,Winston-Salem,NC,27103,US,(336) 794-3406,36.071812,-80.299336,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
CRABTREE VALLEY,925,4325 Glenwood Avenue,Ste 1027,Raleigh,NC,27612,US,(919) 881-0188,35.837702,-78.675894,SUN:12:00 PM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
THE STREETS AT SOUTHPOINT,444,8030 Renaissance Parkway,Space #810,Durham,NC,27713,US,(919) 484-1836,35.904846,-78.944859,SUN:12:00 PM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MAYFAIRE TOWN CENTER,961,6815 Main Street,,Wilmington,NC,28405,US,(910) 256-6066,34.242824,-77.831661,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SOUTH PARK MALL,759,4400 Sharon Road,,Charlotte,NC,28211,US,(704) 442-9493,35.152385,-80.832125,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
NORTHLAKE MALL,827,6801 Northlake Mall Drive #222,,Charlotte,NC,28216,US,(704) 494-4883,35.352139,-80.851223,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 6:00 PM;,,
GAFFNEY PREMIUM OUTLETS,170,One Factory Shops Blvd.,Space #205,Gaffney,SC,29341,US,(864) 206-0117,35.081762,-81.711941,SUN:1:30 PM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MACARTHUR CENTER,424,300 E. Monticello Ave.,Space # 225,Norfolk,VA,23510,US,(757) 625-8305,36.848903,-76.28795,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
EASTON TOWN CENTER,428,3945 Easton Square Pl W,Space H-108,Columbus,OH,43219,US,(614) 478-3154,40.049462,-82.9162,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BEACHWOOD,339,26300 Cedar Road,Space 1380,Beachwood,OH,44122,US,(216) 378-1211,41.498106,-81.494228,SUN:Closed;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
JEFFERSONVILLE OUTLET,463,8100 Factory Shops Blvd.,Spaces 100 & 110,Jeffersonville,OH,43128,US,(740) 948-2004,39.620288,-83.603491,SUN:11:00 AM - 6:00 PM;MON:9:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:9:00 AM - 9:00 PM;THU:9:00 AM - 9:00 PM;FRI:9:00 AM - 9:00 PM;SAT:9:00 AM - 9:00 PM;,,
TUTTLE CROSSING,324,5043 Tuttle Crossing Blvd.,Space #291,Dublin,OH,43016,US,(614) 760-7687,40.073278,-83.13232,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
PENN SQUARE MALL,490,1901 Northwest Expressway,Space # 1014,Oklahoma City,OK,73118,US,(405) 843-1847,35.524691,-97.544011,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
UTICA SQUARE,469,1864 Utica Square,,Tulsa,OK,74114,US,(918) 743-1512,36.131379,-95.964792,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 7:00 PM;WED:10:00 AM - 7:00 PM;THU:10:00 AM - 7:00 PM;FRI:10:00 AM - 7:00 PM;SAT:10:00 AM - 7:00 PM;,,
WASHINGTON SQUARE,673,9619 SW Washington Square,Space C01A,Tigard,OR,97223,US,(503) 443-1139,45.449962,-122.782292,SUN:10:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
NW 23RD AVENUE,821,310 Northwest 23rd Avenue,,Portland,OR,97210,US,(503) 525-0280,45.524976,-122.698059,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
OAKWAY CENTER,957,1 Oakway Center,,Eugene,OR,97401,US,(541) 686-2099,44.065521,-123.076818,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
ROSS PARK,265,"1000 Ross Park Mall Drive,",#C03C,Pittsburgh,PA,15237,US,(412) 635-7534,40.544558,-80.008739,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
ROCKVALE SQUARE OUTLET,887,35 South Willowdale Drive,Suite 1808,Lancaster,PA,17602,US,(717) 290-2809,40.023193,-76.198928,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:9:00 AM - 9:00 PM;THU:9:00 AM - 9:00 PM;FRI:9:00 AM - 9:00 PM;SAT:9:00 AM - 9:00 PM;,,
MYRTLE BEACH,909,3332 Reed Street,,Myrtle Beach,SC,29577,US,(843) 238-0361,33.670268,-78.940421,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 7:00 PM;WED:10:00 AM - 7:00 PM;THU:10:00 AM - 7:00 PM;FRI:10:00 AM - 7:00 PM;SAT:10:00 AM - 7:00 PM;,,
HAYWOOD MALL,826,700 Haywood Road,Suite 106,Greenville,SC,29607,US,(864) 329-0227,34.849917,-82.333588,SUN:10:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
KING STREET KRESS BLDG,740,321 King Street,,Charleston,SC,29401,US,(843) 723-1502,32.784,-79.935264,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 7:00 PM;WED:10:00 AM - 7:00 PM;THU:10:00 AM - 7:00 PM;FRI:10:00 AM - 7:00 PM;SAT:10:00 AM - 7:00 PM;,,
WEST TOWN MALL,835,7600 Kingston Pike,"Space 1406 A, STORE 1",Knoxville,TN,37919,US,(865) 694-7575,35.923007,-84.041226,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
HILL CENTER,6098,"4011 Hillsboro Pike, Suite 101",,Nashville,TN,37215,US,(615) 292-2145,36.103596,-86.816204,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
COOLSPRINGS GALLERIA,738,1800 Galleria Blvd,Space 1612,Franklin,TN,37067,US,(615) 771-0166,35.957118,-86.813538,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
GALLERIA DALLAS,756,13350 Dallas Parkway,#1525,Dallas,TX,75240,US,(972) 788-1214,32.929946,-96.819835,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
STONEBRIAR CENTRE,513,2601 Preston Road,Space #1218,Frisco,TX,75034,US,(972) 731-8315,33.09823,-96.805935,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
KNOX STREET,136,3212-3214 Knox Street,,Dallas,TX,75205,US,(214) 252-9106,32.823389,-96.78918,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SOUTHLAKE TOWN SQUARE,426,1440 Civic Place,Building 3-C,Southlake,TX,76092,US,(817) 251-0290,32.943619,-97.130897,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
THE QUARRY,941,255 East Basse Road,Suite 710,San Antonio,TX,78209,US,(210) 930-2164,29.495593,-98.481217,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SHOPS AT LA CANTERA,828,15900 La Cantera Parkway,"Building 5, Suite #5500",San Antonio,TX,78256,US,(210) 558-2081,29.594379,-98.615116,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
HIGHLAND VILLAGE,184,4011 Westheimer Road,,Houston,TX,77027,US,(713) 627-8901,29.741125,-95.445983,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
TOWN AND COUNTRY VILLAGE,385,12850 Memorial Drive,Space 1200 Building 12,Houston,TX,77024,US,(713) 461-4057,29.777288,-95.561016,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
WOODLANDS MALL,752,1201 Lake Woodlands Drive,Space 3004,The Woodlands,TX,77380,US,(281) 419-0517,30.163959,-95.45537,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
UNIVERSITY PARK VILLAGE,935,1616 South University Drive,Space 303 & 305,Fort Worth,TX,76107,US,(817) 332-5707,32.727437,-97.362356,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
FIRST COLONY MALL,940,16535 Southwest Freeway,Space 960,Sugar Land,TX,77479,US,(281) 325-0200,29.592916,-95.623048,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
ARBORETUM AT GREAT HILLS,937,10000 Research Blvd.,Space B02a,Austin,TX,78759,US,(512) 502-2418,30.393253,-97.747518,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SAN MARCOS PREMIUM OUTLETS,466,3939 IH 35 South,Space 920,San Marcos,TX,78666,US,(512) 805-1002,29.827903,-97.980498,SUN:10:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
TROLLEY SQUARE,362,602 E 500 S,Ste B102,Salt Lake City,UT,84102,US,(801) 322-4050,40.757191,-111.872666,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SHORT PUMP TOWN CENTER,732,11800 West Broad Street,Space  # 1404,Richmond,VA,23233,US,(804) 364-6990,37.656201,-77.619462,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SHOPS STONEFIELD,6002,2030 Bond St Suite 150,,Charlottesville,VA,22901,US,(434) 964-0092,38.064582,-78.49105,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
ALDERWOOD MALL,750,3000 184th Street SW,Suite 944,Lynnwood,WA,98037,US,(425) 774-5441,47.829954,-122.272571,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BELLEVUE SQUARE,645,212 Bellevue Square,,Bellevue,WA,98004,US,(425) 451-0097,47.615618,-122.203548,SUN:11:00 AM - 7:00 PM;MON:9:30 AM - 9:30 PM;TUE:9:30 AM - 9:30 PM;WED:9:30 AM - 9:30 PM;THU:9:30 AM - 9:30 PM;FRI:9:30 AM - 9:30 PM;SAT:9:30 AM - 9:30 PM;,,
GRANVILLE,936,2600 Granville Street,,Vancouver,BC,V6H 3H8,CA,(604) 678-9897,49.262387,-123.138167,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 6:00 PM;TUE:10:00 AM - 6:00 PM;WED:10:00 AM - 6:00 PM;THU:10:00 AM - 6:00 PM;FRI:10:00 AM - 7:00 PM;SAT:10:00 AM - 7:00 PM;,,
WEST TOWNE MALL,203,66 West Towne Mall,Space #C-14,Madison,WI,53719,US,(608) 833-7646,43.057252,-89.505511,SUN:10:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 6:00 PM;,,
FOX RIVER MALL,736,4301 West Wisconsin Ave,Space #138,Appleton,WI,54913,US,(920) 733-5275,44.269672,-88.470068,SUN:10:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MAYFAIR MALL,367,2500 North Mayfair Road,Space # 252,Wauwatosa,WI,53226,US,(414) 771-1402,43.063848,-88.045648,SUN:10:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BLOOR STREET,57,100 Bloor Street West,Unit 4,Toronto,ON,M5S 1M4,CA,(416) 962-2276,43.66971,-79.391218,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 7:00 PM;WED:10:00 AM - 7:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 7:00 PM;,,
WEST EDMONTON,634,8882 170 Street Northwest,Space 205/213,Edmonton,AB,T5T 4J2,CA,(780) 486-0349,53.52244,-113.621873,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
CHINOOK CENTRE,760,6455 Macleod Trail Southwest,Unit 0106A,Calgary,AB,T2H 0K9,CA,(403) 259-2100,50.997718,-114.071688,SUN:11:00 AM - 7:00 PM;MON:9:30 AM - 9:00 PM;TUE:9:30 AM - 9:00 PM;WED:9:30 AM - 9:00 PM;THU:9:30 AM - 9:00 PM;FRI:9:30 AM - 9:00 PM;SAT:9:30 AM - 9:00 PM;,,
